,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
358,根岸町,3,3,5,3,1,0,0,1,1,0,2,2,0,2,2,2,0,1,3,1,0,1,4,0,3,4,2,4,5,3,6,4,0,5,3,8,6,9,3,6,6,3,3,3,3,1,1,1,3,2,2,5,4,1,3,1,3,3,4,1,3,5,2,1,2,2,2,5,3,4,8,5,4,4,4,2,3,1,2,0,2,1,1,1,1,2,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,15,2,8,7,8,18,18,32,18,8,15,12,13,16,25,8,6,4,4
359,萩ケ丘,5,0,2,2,5,4,6,1,5,3,2,2,0,4,4,1,4,2,2,14,8,12,10,23,20,7,14,11,17,7,7,9,7,8,7,7,5,4,8,4,6,9,4,10,7,4,10,7,6,5,8,2,5,8,9,4,5,4,6,4,6,4,9,6,6,7,3,3,4,6,8,9,6,7,4,2,4,3,2,6,4,3,2,4,3,3,1,3,0,2,2,4,0,2,0,0,0,0,0,0,0,14,19,12,23,73,56,38,28,36,32,32,23,31,23,34,17,16,9,8
360,羽黒台,8,5,4,7,5,3,9,6,6,7,6,5,3,4,4,3,0,7,3,4,5,7,4,9,0,3,7,9,4,3,3,5,8,2,7,9,11,9,8,15,10,12,13,13,13,13,9,10,14,6,7,11,11,13,6,7,6,6,6,7,9,12,15,6,4,9,10,7,12,9,13,14,15,5,9,9,10,15,16,12,9,6,10,9,5,5,4,2,4,2,3,3,0,4,0,1,0,0,1,0,0,29,31,22,17,25,26,25,52,61,52,48,32,46,47,56,62,39,17,12
361,旗立２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,3,2,2,0,0,1,2,0,1,1,0,3,0,1,1,1,3,2,2,4,2,2,1,2,2,2,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,8,4,5,9,11,6,2,4,0
362,旗立３丁目,1,0,0,0,0,1,0,2,3,1,2,0,1,1,1,1,4,1,1,0,0,1,0,0,0,3,1,0,4,1,1,1,1,3,1,3,2,0,3,2,3,1,5,1,1,1,1,3,4,0,0,2,1,0,0,3,2,3,3,0,1,3,2,3,4,5,2,1,3,6,3,4,5,0,3,2,2,2,3,1,3,3,2,1,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7,5,7,1,9,7,10,11,9,3,11,13,17,15,10,11,5,2
363,八本松１丁目,3,4,5,3,5,6,9,10,4,4,7,9,6,8,6,7,5,4,8,6,11,10,12,10,6,12,7,10,7,4,7,10,15,14,8,7,11,13,16,8,19,12,10,13,7,11,20,15,13,13,9,16,12,12,13,4,11,7,11,10,6,11,15,14,14,12,10,8,12,23,22,14,10,10,11,13,20,13,10,14,10,8,5,10,6,3,1,5,0,6,1,3,3,0,2,0,0,0,0,0,0,20,33,36,30,49,40,54,55,61,72,62,43,60,65,67,70,39,15,9
364,八本松２丁目,5,4,4,7,9,11,6,6,9,11,15,11,9,10,10,15,9,10,8,6,11,7,11,14,9,7,3,4,6,11,5,6,3,7,8,6,4,6,7,6,4,14,12,12,12,16,20,15,20,29,21,19,17,15,7,11,15,8,10,9,11,11,7,10,8,5,7,4,5,9,5,4,9,5,5,7,7,2,6,4,5,4,2,0,1,1,2,2,1,3,0,2,2,0,0,0,0,0,0,0,1,29,43,55,48,52,31,29,29,54,100,79,53,47,30,28,26,12,9,5
365,東大野田,8,9,6,7,2,4,4,3,5,4,4,8,7,2,9,3,7,3,2,4,7,7,14,6,14,6,4,8,8,14,18,10,6,9,13,12,8,11,9,9,9,10,13,9,14,9,10,13,6,8,11,6,4,5,5,2,8,6,9,10,3,4,8,9,3,3,9,5,6,5,2,5,5,6,4,6,3,0,4,3,3,3,4,2,2,1,1,1,1,2,2,1,1,0,0,0,1,0,0,0,0,32,20,30,19,48,40,56,49,55,46,31,35,27,28,22,16,14,6,5
366,東郡山１丁目,1,3,2,4,3,2,5,3,4,1,1,3,1,1,3,0,2,3,1,1,3,2,4,0,0,1,5,0,3,5,2,4,4,3,2,5,6,3,10,1,2,3,6,3,1,4,4,5,6,5,4,2,3,1,2,4,5,5,8,0,9,3,5,4,2,4,5,3,2,1,6,7,5,1,5,1,1,3,3,3,3,2,1,0,0,2,1,0,1,0,2,4,1,1,1,0,0,0,0,0,0,13,15,9,7,9,14,15,25,15,24,12,22,23,15,24,11,6,4,9
367,東郡山２丁目,4,14,5,7,8,5,19,9,6,11,5,6,13,7,11,9,5,9,10,5,7,7,6,8,7,8,5,7,7,9,10,12,11,12,13,14,26,11,11,9,19,12,11,11,10,15,10,15,18,9,12,12,16,11,12,7,17,16,7,11,17,11,11,12,10,9,7,7,6,18,13,10,10,8,5,6,12,4,11,7,10,5,9,3,7,3,3,4,4,1,7,3,1,1,2,2,1,0,0,0,1,38,50,42,38,35,36,58,71,63,67,63,58,61,47,46,40,34,15,18
368,東中田１丁目,6,4,5,7,4,7,6,6,7,8,6,4,4,8,7,2,5,4,6,9,6,4,2,6,5,4,5,4,8,10,7,7,8,6,8,14,3,7,4,10,11,10,7,9,9,10,14,3,14,9,11,10,12,7,3,5,9,6,7,9,6,7,8,4,8,3,6,9,8,10,6,10,10,5,4,3,3,6,2,6,3,1,5,2,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,26,34,29,26,23,31,36,38,46,50,43,36,33,36,35,20,13,5,1
369,東中田２丁目,7,14,9,12,8,12,8,8,7,9,10,11,14,8,4,8,9,13,9,13,17,9,11,11,5,10,8,10,10,15,9,13,21,15,19,11,14,16,13,19,11,15,13,14,17,26,23,18,19,17,30,12,17,15,15,19,20,13,14,16,12,23,16,23,14,11,13,15,17,18,12,17,26,21,9,15,21,13,8,10,9,8,6,5,2,7,4,1,0,3,1,1,0,1,1,0,0,0,0,0,0,50,44,47,52,53,53,77,73,70,103,89,82,88,74,85,67,30,15,4
370,東中田３丁目,4,6,6,10,9,6,5,9,8,2,10,7,5,2,3,6,3,0,9,4,4,0,6,1,8,4,6,7,4,7,7,11,7,12,10,11,11,8,8,10,11,7,11,10,12,10,9,7,4,10,9,6,5,4,3,7,4,4,6,5,3,5,6,4,8,3,5,9,2,7,5,5,12,3,1,7,3,1,4,10,3,6,5,2,2,1,1,3,2,1,1,0,1,0,0,0,0,0,0,0,0,35,30,27,22,19,28,47,48,51,40,27,26,26,26,26,25,18,8,2
371,東中田４丁目,4,6,5,6,2,7,3,6,12,9,8,6,6,7,6,6,12,4,6,3,5,8,6,3,10,4,6,6,6,4,4,5,5,6,6,6,3,8,4,11,10,5,12,12,16,11,9,9,6,12,12,11,8,7,9,5,7,12,6,6,7,5,8,8,4,6,7,8,4,4,6,5,10,3,7,5,6,4,3,6,2,3,0,9,2,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,23,37,33,31,32,26,26,32,55,47,47,36,32,29,31,24,16,5,2
372,東中田５丁目,1,2,0,6,3,4,6,6,4,5,3,6,1,3,3,0,5,7,6,3,4,1,3,2,3,5,3,1,5,3,4,5,2,4,6,8,10,5,4,8,8,2,13,5,5,1,5,4,4,3,4,2,5,1,2,8,1,2,5,4,1,5,2,3,2,1,3,9,4,3,9,6,0,3,1,4,5,4,2,3,2,3,1,1,1,2,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,12,25,16,21,13,17,21,35,33,17,14,20,13,20,19,18,8,10,1
373,東中田６丁目,3,5,3,2,6,7,6,3,7,4,4,3,2,7,5,5,4,9,2,5,7,5,6,2,3,6,2,3,2,6,3,6,5,3,6,6,5,5,9,7,6,7,7,7,13,5,5,12,11,6,9,10,9,3,4,3,7,8,2,4,4,2,5,6,6,5,7,6,4,6,6,4,5,4,3,6,6,2,8,9,5,3,3,2,3,4,1,1,3,1,3,0,0,0,0,0,0,0,0,1,0,19,27,21,25,23,19,23,32,40,39,35,24,23,28,22,31,16,10,4
374,人来田１丁目,0,3,1,5,4,4,1,2,2,3,6,6,2,1,3,3,2,2,2,1,2,2,0,4,4,1,1,3,0,2,1,2,5,6,5,5,4,2,6,6,3,1,9,13,8,7,8,4,5,5,5,2,7,6,3,5,0,2,4,1,3,4,7,3,7,3,8,7,12,17,8,17,20,13,6,8,14,10,6,10,4,2,4,3,5,6,0,1,2,1,3,1,1,0,0,0,0,0,0,0,0,13,12,18,10,12,7,19,23,34,29,23,12,24,47,64,48,18,10,5
375,人来田２丁目,5,0,2,2,2,4,3,2,2,5,2,3,10,1,5,6,2,4,2,5,2,3,5,1,3,2,2,3,2,2,2,3,4,3,3,3,2,6,6,5,3,6,6,9,9,12,11,6,8,5,4,9,6,5,4,5,4,4,4,6,6,3,3,3,8,9,11,12,11,17,13,10,17,13,13,19,13,14,11,8,13,2,6,4,5,0,2,3,1,1,1,2,0,0,1,0,0,0,0,0,0,11,16,21,19,14,11,15,22,33,42,28,23,23,60,66,65,30,7,4
376,人来田３丁目,0,4,0,5,0,2,3,2,3,1,2,1,3,1,2,1,1,3,6,1,5,1,1,1,2,5,2,1,4,6,4,2,6,3,1,2,3,2,2,6,1,3,3,10,2,2,7,6,4,1,3,3,6,2,3,4,3,4,4,5,5,3,6,2,3,3,5,6,2,4,5,5,7,2,5,0,6,0,2,2,5,2,2,1,1,1,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,9,11,9,12,10,18,16,15,19,20,17,20,19,20,24,10,11,4,3
377,ひより台,5,4,6,3,7,5,8,5,6,10,7,6,8,6,3,6,6,9,6,4,8,2,3,9,8,5,2,4,7,7,3,4,5,5,7,10,8,10,6,9,10,11,17,14,11,15,14,13,12,17,8,11,15,6,12,4,13,9,8,6,13,13,11,13,13,14,6,16,13,11,25,9,12,15,16,28,17,13,14,13,19,18,13,10,11,11,9,6,5,4,4,4,2,4,0,2,0,0,0,0,3,25,34,30,31,30,25,24,43,63,71,52,40,63,60,77,85,71,35,19
383,袋原,13,9,20,13,17,11,13,15,12,24,14,20,13,13,23,22,14,13,14,17,18,11,17,6,16,7,17,16,18,18,11,5,19,12,27,14,16,20,12,16,23,23,23,22,25,25,28,30,16,27,17,18,23,27,17,20,18,14,18,17,17,20,14,11,23,10,18,14,18,25,23,15,11,16,8,13,15,13,9,17,14,17,8,5,5,8,10,5,5,1,1,0,3,0,0,1,0,1,0,0,0,72,75,83,80,68,76,74,78,116,126,102,87,85,85,73,67,49,29,6
384,袋原１丁目,6,9,16,4,4,6,3,9,6,7,1,11,2,3,7,8,5,3,6,1,4,5,7,2,5,5,8,4,5,6,3,9,6,8,4,6,8,12,11,6,9,6,8,10,11,10,13,6,12,11,9,14,8,3,6,6,6,3,13,1,6,8,6,5,6,4,4,12,8,11,11,3,7,2,7,5,7,3,4,4,4,3,5,7,2,1,2,1,3,1,0,1,0,0,1,0,0,0,0,0,0,39,31,24,23,23,28,30,43,44,52,40,29,31,39,30,23,21,8,2
385,袋原２丁目,5,1,3,0,1,2,2,1,0,4,4,2,2,2,1,1,2,4,1,1,2,3,0,2,3,2,4,0,3,5,3,4,2,4,6,8,4,3,3,6,3,3,5,7,6,6,6,3,4,6,4,7,4,3,4,5,4,10,4,4,5,6,4,2,6,3,6,12,8,9,5,8,11,5,7,7,5,11,8,5,11,5,7,6,2,5,2,3,2,0,2,1,0,1,0,0,0,0,0,0,0,10,9,11,9,10,14,19,24,24,25,22,27,23,38,36,36,31,12,4
386,袋原３丁目,1,2,2,0,3,3,5,3,0,4,6,6,2,8,4,4,1,8,5,7,5,6,1,6,3,5,3,5,4,1,3,3,5,2,4,6,3,5,4,9,3,9,5,11,7,12,16,10,6,9,8,10,5,4,5,11,5,9,7,7,5,4,5,2,4,4,3,9,5,5,11,13,7,7,10,5,7,5,1,10,4,5,4,4,4,2,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,8,15,26,25,21,18,17,27,35,53,32,39,20,26,48,28,21,11,0
387,袋原４丁目,3,3,3,3,6,5,6,5,6,7,10,4,7,6,6,5,6,9,7,9,7,5,4,2,7,4,5,7,7,4,6,2,7,7,8,3,3,5,8,12,4,10,14,7,15,6,12,14,8,15,10,12,7,5,10,5,8,5,7,18,7,6,5,13,8,12,5,7,12,16,12,18,17,7,6,12,13,17,6,6,5,5,10,6,3,6,5,3,3,3,1,1,2,0,0,0,0,0,1,1,0,18,29,33,36,25,27,30,31,50,55,44,43,39,52,60,54,29,20,6
388,袋原５丁目,2,2,0,4,8,2,2,4,4,6,9,7,7,6,5,5,1,3,4,6,3,6,2,0,3,2,3,4,0,2,3,3,3,2,8,1,5,7,3,9,6,10,5,15,7,7,11,7,6,12,5,8,3,4,9,8,3,10,2,2,5,6,6,3,2,5,3,7,8,5,10,2,7,3,3,3,6,4,3,4,2,1,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,18,34,19,14,11,19,25,43,43,29,25,22,28,25,20,11,0,1
389,袋原６丁目,1,2,6,4,9,4,2,6,4,0,9,4,3,8,2,6,6,6,5,10,2,6,6,4,2,3,5,3,5,3,4,2,3,3,7,1,6,4,6,7,4,6,10,8,10,6,8,8,9,10,10,6,12,10,10,9,2,5,5,4,4,7,4,4,7,4,6,6,3,3,4,13,8,8,9,7,10,11,10,11,5,5,10,3,8,6,4,1,4,1,1,1,0,2,0,0,0,0,0,0,0,22,16,26,33,20,19,19,24,38,41,48,25,26,22,42,49,31,16,4
390,二ツ沢,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,0,3,0,0,0,1,0,1,2,1,1,1,0,0,1,1,0,0,2,1,0,0,0,2,1,2,0,1,1,1,2,2,2,2,1,1,1,1,1,3,1,3,0,1,1,1,2,1,0,3,0,1,1,0,0,0,0,1,2,0,0,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,2,2,1,1,5,3,5,3,4,3,5,9,7,6,7,2,3,3,4
391,松が丘,8,9,7,10,16,5,11,8,9,9,6,8,9,11,8,10,9,10,11,14,19,16,15,15,10,14,8,7,5,6,14,5,14,12,7,15,5,8,14,10,13,13,13,17,11,13,10,10,16,20,11,12,16,11,7,14,4,9,9,9,6,9,6,9,10,11,6,5,10,8,9,9,19,11,2,3,5,5,10,4,1,10,7,8,9,12,6,5,8,5,0,3,2,1,2,1,1,0,1,0,1,50,42,42,54,75,40,52,52,67,69,57,45,40,40,50,27,35,36,12
392,三神峯１丁目,2,1,9,2,2,3,1,3,5,2,2,0,2,1,3,0,3,0,0,2,1,1,0,0,1,0,0,1,1,0,3,1,5,3,2,4,3,5,5,5,6,4,3,1,5,4,5,6,6,0,1,2,1,4,2,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,8,5,3,2,14,22,19,21,10,6,4,0,0,0,0,0,0
393,三神峯２丁目,3,4,7,2,4,4,4,10,8,7,9,5,4,2,2,7,3,6,7,4,4,8,6,3,3,6,1,5,5,4,6,5,3,4,5,9,10,7,8,7,11,6,9,4,5,5,7,7,5,9,6,6,5,7,5,7,1,1,7,6,8,4,3,2,5,6,6,1,2,3,16,11,7,2,3,7,9,7,7,5,2,4,3,5,4,6,6,3,1,3,3,0,0,0,1,0,0,0,0,0,0,20,33,22,27,24,21,23,41,35,33,29,22,22,18,39,35,18,19,4
394,御堂平,0,0,1,2,1,1,0,0,0,2,0,0,1,0,0,1,2,0,0,0,1,2,0,0,2,1,2,3,0,0,0,2,2,2,1,0,4,2,0,0,0,1,0,1,3,0,0,0,0,1,1,0,0,1,2,1,1,3,2,0,3,3,0,2,0,3,1,1,0,4,0,2,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,5,6,7,6,5,1,4,7,8,9,3,1,3,0,0
395,緑ケ丘１丁目,3,2,2,5,2,5,1,7,6,6,5,3,6,2,6,4,1,4,1,4,3,3,4,1,5,1,2,3,2,6,0,5,6,8,8,5,6,6,2,6,4,7,4,2,10,6,9,3,3,3,6,4,7,7,3,8,6,1,7,7,6,4,4,13,4,6,5,5,7,12,7,11,3,4,5,3,4,3,3,3,7,4,4,3,2,3,3,0,1,4,0,0,1,1,0,1,0,0,0,0,1,14,25,22,14,16,14,27,25,27,24,27,29,31,35,30,16,20,11,4
396,緑ケ丘２丁目,2,3,0,2,4,1,5,1,2,2,3,1,2,1,2,1,3,5,2,4,3,3,2,3,4,2,4,1,4,3,7,2,4,3,5,4,4,6,8,5,8,4,6,6,6,5,2,11,3,2,4,5,6,7,2,4,2,8,5,6,2,5,4,6,3,7,13,5,2,6,5,7,1,7,5,4,10,3,2,3,6,5,4,6,6,2,3,6,3,1,0,2,3,0,2,0,0,0,0,0,0,11,11,9,15,15,14,21,27,30,23,24,25,20,33,25,22,27,15,7
397,緑ケ丘３丁目,5,0,4,4,1,1,0,2,1,0,1,0,3,4,4,5,4,3,4,5,4,2,3,7,2,3,6,4,4,1,2,2,7,9,5,3,3,10,4,1,5,7,8,9,10,11,4,10,7,8,10,6,10,9,8,5,4,8,5,3,11,10,1,2,7,6,8,2,4,6,6,4,5,1,6,6,6,9,8,6,3,3,10,2,11,1,7,8,3,2,3,0,3,0,1,0,0,0,0,0,0,14,4,12,21,18,18,25,21,39,40,43,25,31,26,22,35,29,21,7
398,緑ケ丘４丁目,1,5,6,0,2,2,3,2,2,2,2,2,4,3,4,2,1,3,2,1,3,7,3,3,4,3,5,7,4,7,5,5,4,6,6,6,4,5,5,8,2,4,4,3,5,4,8,6,9,13,8,8,1,5,8,9,5,3,4,6,5,6,5,5,10,9,10,7,4,7,8,8,9,8,4,5,3,5,7,11,8,2,6,6,5,5,4,2,1,5,1,1,1,1,0,1,0,0,0,0,0,14,11,15,9,20,26,26,28,18,40,30,27,31,37,37,31,27,17,5
399,南大野田,20,20,25,21,22,20,24,20,20,19,16,25,15,15,20,22,23,12,20,12,20,9,18,17,10,10,17,16,14,15,27,13,15,25,24,27,31,20,23,35,22,23,27,34,36,33,27,28,35,39,32,34,29,17,28,22,19,29,15,14,16,9,10,15,8,13,11,9,7,10,11,3,9,3,4,4,3,2,3,4,1,3,4,1,3,3,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,108,103,91,89,74,72,104,136,142,162,140,99,58,50,30,16,12,12,1
400,向山１丁目,3,1,2,1,1,2,4,2,1,6,0,1,0,1,4,3,3,3,6,7,3,7,4,6,12,11,8,5,8,6,6,8,7,11,9,9,10,7,2,6,5,6,8,5,9,5,5,5,8,7,3,7,3,2,3,3,12,2,1,7,7,5,9,7,5,10,4,9,9,6,10,7,2,2,7,2,4,3,5,2,3,2,0,1,6,0,2,0,0,3,1,1,2,0,0,0,1,0,0,0,0,8,15,6,22,32,38,41,34,33,30,18,25,33,38,28,16,12,5,5
401,向山２丁目,3,2,2,4,4,1,2,3,4,4,3,4,2,3,1,4,2,6,4,2,8,12,13,15,15,16,8,8,8,13,6,5,4,5,3,9,5,8,5,7,5,10,5,11,4,7,7,10,7,8,7,9,7,10,5,10,10,11,4,5,7,8,5,10,2,4,15,5,9,10,12,10,9,6,7,3,4,5,5,8,6,3,3,2,4,1,3,0,5,1,3,0,0,2,0,1,1,1,0,0,0,15,14,13,18,63,53,23,34,35,39,38,40,32,43,44,25,18,10,8
402,向山３丁目,2,4,4,4,4,2,4,6,3,7,1,6,4,1,3,3,4,5,3,6,3,4,11,11,12,11,9,13,10,8,6,9,9,6,7,7,7,5,7,6,6,5,7,2,9,6,9,9,9,5,4,6,6,5,4,4,2,4,8,3,4,3,3,2,6,3,5,7,4,2,6,5,4,5,1,1,2,3,3,5,1,0,4,4,0,2,3,2,1,2,3,2,0,1,1,0,0,1,0,0,0,18,22,15,21,41,51,37,32,29,38,25,21,18,21,21,14,9,10,8
403,向山４丁目,2,3,1,1,3,1,2,9,2,4,3,3,3,8,4,4,2,5,5,10,15,9,8,6,13,11,8,8,10,9,6,16,13,4,14,7,6,4,9,5,5,9,9,10,9,9,9,12,7,4,6,9,3,11,2,13,7,5,6,10,8,6,3,2,1,2,7,5,3,11,4,7,11,0,1,8,3,4,6,4,3,4,3,2,0,3,3,4,1,1,1,1,0,1,1,0,0,0,1,0,0,10,18,21,26,51,46,53,31,42,41,31,41,20,28,23,25,12,12,5
404,茂ケ崎１丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,3,0,1,0,0
405,茂ケ崎２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,茂ケ崎３丁目,0,0,0,1,0,0,4,0,0,0,1,2,0,4,2,0,0,0,0,2,1,2,0,1,1,1,5,0,1,1,0,1,0,3,4,2,2,2,1,2,2,3,1,5,3,2,4,1,1,3,4,3,2,2,4,1,2,0,4,5,2,5,3,4,4,0,3,3,4,6,3,2,2,2,5,8,0,2,1,1,0,0,1,3,6,2,0,3,0,2,0,1,2,0,0,0,0,1,2,0,0,1,4,9,2,5,8,8,9,14,11,15,12,18,16,14,12,10,7,6
459,茂庭,11,7,8,1,7,4,3,2,3,5,2,7,12,5,8,7,8,6,6,8,9,8,10,8,8,8,11,13,10,17,14,12,21,15,19,13,12,17,13,16,22,14,8,8,15,14,21,18,15,16,11,19,13,12,11,13,14,15,17,23,19,29,18,19,22,21,29,24,25,25,25,33,29,14,9,9,10,13,17,8,9,8,12,6,16,9,7,5,11,6,2,4,2,1,3,1,0,0,0,0,1,34,17,34,35,43,59,81,71,67,84,66,82,107,124,110,57,51,38,14
460,茂庭台１丁目,1,0,1,1,2,2,2,2,1,2,0,1,3,1,3,0,6,1,0,1,0,0,2,2,0,2,0,2,1,5,3,2,1,0,1,1,1,4,5,2,3,4,1,4,4,2,2,5,4,1,0,3,2,3,5,2,4,4,3,5,2,3,7,7,4,5,8,8,14,7,9,12,11,20,5,8,6,6,7,3,2,5,2,1,2,3,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,5,9,8,8,4,10,7,13,16,14,13,18,23,42,57,30,12,7,3
461,茂庭台２丁目,1,2,2,4,0,0,2,0,1,0,1,1,1,2,2,4,0,3,2,1,1,1,2,0,1,2,1,1,0,2,2,1,0,1,1,1,2,2,3,3,0,3,1,8,5,2,4,4,1,3,7,2,3,5,5,5,3,2,2,3,3,1,4,3,2,3,5,4,4,6,9,3,9,6,8,5,3,4,4,5,0,2,0,3,1,3,2,1,3,1,1,0,0,1,0,0,0,0,0,0,0,9,3,7,10,5,6,5,11,17,14,22,15,13,22,35,21,6,10,2
462,茂庭台３丁目,2,0,2,2,1,2,3,1,0,3,1,1,2,2,3,1,2,2,2,2,2,4,1,2,3,2,0,0,4,3,2,3,4,4,4,5,2,5,4,5,4,4,8,4,0,9,3,3,5,2,3,4,6,2,5,4,5,2,9,3,1,5,8,12,14,4,11,11,10,16,21,23,13,7,6,9,5,12,13,7,6,3,5,3,0,2,1,6,1,1,2,1,2,1,3,1,0,0,0,0,0,7,9,9,9,12,9,17,21,20,22,20,23,40,52,70,46,17,11,10
463,茂庭台４丁目,7,5,3,4,14,11,8,9,15,10,16,13,19,22,20,17,18,21,16,11,17,15,10,9,6,8,10,17,11,6,16,15,12,14,13,14,7,19,14,26,14,17,12,19,15,20,11,23,23,18,20,15,21,21,20,31,24,12,32,31,24,26,24,34,35,29,28,32,28,24,21,22,15,16,17,7,14,18,11,14,10,8,15,11,8,1,6,5,2,1,1,5,2,4,0,0,0,1,0,0,1,33,53,90,83,57,52,70,80,77,95,97,130,143,141,91,64,52,15,14
464,茂庭台５丁目,0,2,3,2,0,0,2,2,1,0,0,1,3,0,1,1,3,6,6,2,2,1,1,0,1,1,1,2,2,3,3,4,1,4,2,6,2,3,1,0,2,4,5,5,1,3,3,2,3,3,5,1,1,3,2,2,1,1,6,4,6,8,6,9,6,12,10,15,7,15,11,9,14,8,6,8,6,5,3,1,1,3,5,2,4,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,7,5,5,18,5,9,14,12,17,14,12,14,35,59,48,23,15,4,2
465,門前町,5,6,7,3,3,6,6,3,4,4,4,2,4,6,8,4,5,6,5,5,8,6,3,3,1,4,1,4,6,3,5,3,2,5,5,5,2,7,3,5,8,5,8,10,11,10,9,10,9,6,13,4,14,4,5,4,7,8,10,6,3,5,6,8,3,5,7,3,5,6,2,8,10,1,3,2,1,1,5,1,1,2,2,2,1,3,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,24,23,24,25,21,18,20,22,42,44,40,35,25,26,24,10,8,7,2
466,八木山香澄町,5,4,4,5,5,3,9,2,5,5,7,4,4,7,4,2,7,4,7,10,6,13,11,10,17,9,8,9,5,7,5,5,3,8,9,9,8,14,8,5,11,9,8,9,12,10,6,14,9,14,7,14,9,6,9,7,12,19,15,7,6,13,5,3,18,13,15,10,12,8,12,10,4,6,9,8,4,2,5,7,4,3,7,1,3,5,2,2,1,2,3,3,1,0,0,1,0,1,0,0,0,23,24,26,30,57,38,30,44,49,53,45,60,45,58,41,26,18,12,9
467,八木山東１丁目,2,3,3,2,1,6,8,6,1,5,1,3,3,5,4,3,3,5,2,3,5,4,1,3,2,0,3,4,4,6,3,5,3,3,7,2,5,3,7,5,6,5,4,3,4,4,6,4,6,3,5,3,5,1,2,4,5,7,5,8,3,2,5,3,3,3,7,4,6,7,8,3,5,5,3,5,5,4,6,2,5,2,2,3,3,6,2,2,1,1,0,1,0,2,0,0,0,1,0,0,0,11,26,16,16,15,17,21,22,22,23,16,29,16,27,24,22,15,12,4
468,八木山東２丁目,1,5,2,5,4,6,3,4,8,5,2,3,4,5,3,2,3,3,5,3,8,10,14,6,10,6,7,5,8,4,9,4,7,4,8,4,7,5,5,3,3,4,3,3,4,9,10,6,7,8,10,2,6,5,6,7,6,2,5,5,7,5,8,6,4,7,6,4,4,6,8,8,3,5,6,8,3,5,5,3,3,5,4,2,2,4,2,2,1,0,4,1,1,3,1,0,0,1,0,0,0,17,26,17,16,48,30,32,24,17,40,29,25,30,27,30,24,16,9,11
